id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,ppa
401756890104854101,40175689023,401756890,15,10,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,17,4,"{'seconds': 58, 'minutes': 14}",,,51,49,1,10,-1,False,Rush,Devin Spencer run for a loss of 1 yard to the 50 yard line,2025-09-13T22:44:15.000Z,-1.3309328866412127
401756890104858201,40175689023,401756890,15,11,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,17,4,"{'seconds': 17, 'minutes': 14}",,,50,50,2,11,15,False,Pass Reception,Jaylen Raynor pass complete to Hunter Summers for 15 yds to the ISU 35 for a 1ST down,2025-09-13T22:44:15.000Z,2.120674654501505
401756890104864601,40175689023,401756890,15,12,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,17,4,"{'seconds': 53, 'minutes': 13}",,,65,35,1,10,-7,False,Sack,"Jaylen Raynor sacked for a loss of 7 yards to the ISU 42 Arkansas State Penalty, intentional grounding (Jaylen Raynor) to the ISU 42",2025-09-13T22:49:40.000Z,-2.092593443474133
401756890104865201,40175689023,401756890,15,13,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,17,4,"{'seconds': 47, 'minutes': 13}",,,58,42,2,17,35,False,Pass Reception,Jaylen Raynor pass complete to Chauncy Cobb for 35 yds to the ISU 7 for a 1ST down,2025-09-13T22:44:15.000Z,2.868427596923878
401756890104869401,40175689023,401756890,15,14,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,17,4,"{'seconds': 5, 'minutes': 13}",,,93,7,1,7,0,False,Pass Incompletion,"Jaylen Raynor pass incomplete to Corey Rucker, broken up by Jeremiah Cooper",2025-09-13T22:51:06.000Z,-0.410393837690526
401756890104874001,40175689023,401756890,15,15,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,17,4,"{'seconds': 59, 'minutes': 12}",,,93,7,2,7,5,False,Rush,Jaylen Raynor run for 5 yds to the ISU 2,2025-09-13T22:53:12.000Z,0.062318183954876
401756890104877601,40175689023,401756890,15,16,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,17,4,"{'seconds': 23, 'minutes': 12}",,,98,2,3,2,-15,False,Pass Reception,"Jaylen Raynor pass complete to Tyler Fortenberry for no gain to the ISU 2 Arkansas State Penalty, Offensive pass interference (Jaylen Bonelli) to the ISU 17",2025-09-13T22:53:17.000Z,-2.123017190417072
401756890104878001,40175689023,401756890,15,17,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,17,4,"{'seconds': 19, 'minutes': 12}",,,83,17,3,17,-9,False,Rush,"Jaylen Raynor run for 1 yd Arkansas State Penalty, Offensive holding (Wil Saxton) to the ISU 26",2025-09-13T22:55:09.000Z,-2.5745583495344135
401756890104878801,40175689023,401756890,15,18,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,17,4,"{'seconds': 11, 'minutes': 12}",,,74,26,3,26,3,False,Pass Reception,Jaylen Raynor pass complete to Jaylen Bonelli for 3 yds to the ISU 23,2025-09-13T22:55:22.000Z,-0.3466436073153112
401756890104884401,40175689023,401756890,15,19,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,17,4,"{'seconds': 53, 'minutes': 11}",,,77,23,4,23,40,True,Field Goal Good,Clune Van Andel 40 Yd Field Goal ,2025-09-13T22:55:54.000Z,
401756890104884601,40175689025,401756890,16,1,Arkansas State,Sun Belt,19,Iowa State,Arkansas State,Iowa State,Big 12,17,4,"{'seconds': 53, 'minutes': 11}",,,35,65,1,10,0,False,Kickoff,Clayton Amaya kickoff for 65 yds for a touchback,2025-09-13T22:59:23.000Z,
401756890104884801,40175689025,401756890,16,2,Iowa State,Big 12,17,Arkansas State,Arkansas State,Iowa State,Sun Belt,19,4,"{'seconds': 51, 'minutes': 11}",,,75,75,1,10,4,False,Pass Reception,Rocco Becht pass complete to Chase Sowell for 4 yds to the ISU 29,2025-09-13T22:44:15.000Z,-0.1142886249388964
401756890104888001,40175689025,401756890,16,3,Iowa State,Big 12,17,Arkansas State,Arkansas State,Iowa State,Sun Belt,19,4,"{'seconds': 19, 'minutes': 11}",,,71,71,2,6,3,False,Rush,Carson Hansen run for 3 yds to the ISU 32,2025-09-13T23:01:13.000Z,-0.2748655161762548
401756890104896201,40175689025,401756890,16,4,Iowa State,Big 12,17,Arkansas State,Arkansas State,Iowa State,Sun Belt,19,4,"{'seconds': 37, 'minutes': 10}",,,68,68,3,3,3,False,Pass Reception,Rocco Becht pass complete to Benjamin Brahmer for 3 yds to the ISU 35 for a 1ST down,2025-09-13T23:02:01.000Z,1.2241922501451379
401756890104899301,40175689025,401756890,16,5,Iowa State,Big 12,17,Arkansas State,Arkansas State,Iowa State,Sun Belt,19,4,"{'seconds': 6, 'minutes': 10}",,,65,65,1,10,6,False,Pass Reception,Rocco Becht pass complete to Carson Brown for 6 yds to the ISU 41,2025-09-13T22:44:15.000Z,0.3983464844048346
401756890104907101,40175689025,401756890,16,6,Iowa State,Big 12,17,Arkansas State,Arkansas State,Iowa State,Sun Belt,19,4,"{'seconds': 28, 'minutes': 9}",,,59,59,2,4,44,False,Pass Reception,Rocco Becht pass complete to Xavier Townsend for 44 yds to the ARST 15 for a 1ST down,2025-09-13T23:03:09.000Z,2.286171436721417
401756890104909001,40175689025,401756890,16,7,Iowa State,Big 12,17,Arkansas State,Arkansas State,Iowa State,Sun Belt,19,4,"{'seconds': 9, 'minutes': 9}",,,15,15,1,10,6,False,Rush,Carson Hansen run for 6 yds to the ARST 9,2025-09-13T22:44:15.000Z,0.181437359303738
401756890104915301,40175689025,401756890,16,8,Iowa State,Big 12,17,Arkansas State,Arkansas State,Iowa State,Sun Belt,19,4,"{'seconds': 46, 'minutes': 8}",,,9,9,2,4,-10,False,Rush,"Abu Sama III run for no gain Iowa State Penalty, Offensive holding (James Neal III) to the ARST 19",2025-09-13T23:05:06.000Z,-1.327271458904356
401756890104915701,40175689025,401756890,16,9,Iowa State,Big 12,17,Arkansas State,Arkansas State,Iowa State,Sun Belt,19,4,"{'seconds': 42, 'minutes': 8}",,,19,19,2,14,15,False,Pass Incompletion,"Rocco Becht pass incomplete to Brett Eskildsen for a 1ST down Arkansas State Penalty, Defensive pass interference (Trenton Alan Yowe) to the ARST 4 for a 1ST down",2025-09-13T23:05:57.000Z,1.4908527687248054
401756890104916301,40175689025,401756890,16,10,Iowa State,Big 12,24,Arkansas State,Arkansas State,Iowa State,Sun Belt,16,4,"{'seconds': 34, 'minutes': 8}",,,4,4,1,4,4,True,Rushing Touchdown,Abu Sama III 4 Yd Run (Chase Smith Kick),2025-09-13T23:07:07.000Z,1.688190518713975
401756890104916501,40175689027,401756890,17,1,Iowa State,Big 12,24,Arkansas State,Arkansas State,Iowa State,Sun Belt,16,4,"{'seconds': 34, 'minutes': 8}",,,65,65,1,10,23,False,Kickoff Return (Offense),"Chase Smith kickoff for 61 yds , Chauncy Cobb return for 23 yds to the ARST 27",2025-09-13T22:44:15.000Z,
401756890104917201,40175689027,401756890,17,2,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,24,4,"{'seconds': 27, 'minutes': 8}",,,27,73,1,10,10,False,Pass Reception,Jaylen Raynor pass complete to Chauncy Cobb for 10 yds to the ARST 37 for a 1ST down,2025-09-13T23:11:27.000Z,0.8822046406441864
401756890104924001,40175689027,401756890,17,3,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,24,4,"{'seconds': 59, 'minutes': 7}",,,37,63,1,10,0,False,Pass Interception Return,Jaylen Raynor pass intercepted Tre Bell return for no gain to the ISU 8,2025-09-13T23:11:43.000Z,-1.9494892064222498
401756890104924901,40175689028,401756890,18,1,Iowa State,Big 12,24,Arkansas State,Arkansas State,Iowa State,Sun Belt,16,4,"{'seconds': 50, 'minutes': 7}",,,92,92,1,10,5,False,Rush,Carson Hansen run for 5 yds to the ISU 13,2025-09-13T23:13:29.000Z,0.06731302715239185
401756890104929501,40175689028,401756890,18,2,Iowa State,Big 12,24,Arkansas State,Arkansas State,Iowa State,Sun Belt,16,4,"{'seconds': 4, 'minutes': 7}",,,87,87,2,5,-6,False,Rush,"Abu Sama III run for no gain Iowa State Penalty, Offensive holding (Cooper Alexander) to the ISU 7",2025-09-13T22:44:15.000Z,-0.5435333788311629
401756890104934501,40175689028,401756890,18,3,Iowa State,Big 12,24,Arkansas State,Arkansas State,Iowa State,Sun Belt,16,4,"{'seconds': 54, 'minutes': 6}",,,93,93,2,11,0,False,Pass Incompletion,"Rocco Becht pass incomplete to Dominic Overby, broken up by Trenton Alan Yowe",2025-09-13T23:15:13.000Z,-0.1144663037467053
401756890104935201,40175689028,401756890,18,4,Iowa State,Big 12,24,Arkansas State,Arkansas State,Iowa State,Sun Belt,16,4,"{'seconds': 47, 'minutes': 6}",,,93,93,3,11,0,False,Pass Incompletion,Rocco Becht pass incomplete to Chase Sowell,2025-09-13T22:44:15.000Z,-0.04887764889324585
401756890104935901,40175689028,401756890,18,5,Iowa State,Big 12,24,Arkansas State,Arkansas State,Iowa State,Sun Belt,16,4,"{'seconds': 40, 'minutes': 6}",,,93,93,4,11,0,False,Punt,Tyler Perkins punt for 42 yds,2025-09-13T23:17:10.000Z,
401756890104936601,40175689029,401756890,19,1,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,24,4,"{'seconds': 33, 'minutes': 6}",,,51,49,1,10,8,False,Pass Reception,Jaylen Raynor pass complete to Chauncy Cobb for 8 yds to the ISU 41,2025-09-13T23:17:26.000Z,0.8169103744621043
401756890104938401,40175689029,401756890,19,2,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,24,4,"{'seconds': 15, 'minutes': 6}",,,59,41,2,2,2,False,Rush,Kenyon Clay run for 2 yds to the ISU 39 for a 1ST down,2025-09-13T23:17:55.000Z,-0.195018377756407
401756890104946001,40175689029,401756890,19,3,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,24,4,"{'seconds': 39, 'minutes': 5}",,,61,39,1,10,6,False,Rush,Jaylen Raynor run for 6 yds to the ISU 33,2025-09-13T22:44:15.000Z,0.258293699621337
401756890104948701,40175689029,401756890,19,4,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,24,4,"{'seconds': 12, 'minutes': 5}",,,67,33,2,4,5,False,Rush,Kenyon Clay run for 5 yds to the ISU 28 for a 1ST down,2025-09-13T22:44:15.000Z,0.118130381171783
401756890104955401,40175689029,401756890,19,5,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,24,4,"{'seconds': 45, 'minutes': 4}",,,72,28,1,10,0,False,Pass Incompletion,Jaylen Raynor pass incomplete to Jaylen Bonelli,2025-09-13T23:19:06.000Z,-0.512081873784803
401756890104955901,40175689029,401756890,19,6,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,24,4,"{'seconds': 40, 'minutes': 4}",,,72,28,2,10,5,False,Rush,Devin Spencer run for 5 yds to the ISU 23,2025-09-13T23:19:52.000Z,0.0501330159022685
401756890104959701,40175689029,401756890,19,7,Arkansas State,Sun Belt,16,Iowa State,Arkansas State,Iowa State,Big 12,24,4,"{'seconds': 2, 'minutes': 4}",,,77,23,3,5,0,False,Pass Incompletion,Jaylen Raynor pass incomplete to Corey Rucker,2025-09-13T22:44:15.000Z,-0.7028059020302511
